id,name,address,city,county,state,zip,phone,facilityType,careTypes,capacity,licenseNumber,licensingAgency,lastInspectionDate,inspectionScore,acceptsMedicaid,acceptsMedicare,acceptsVeteransBenefits,website,operatingStatus,dataSource,lastUpdated,latitude,longitude
67,St. Clair Court,6546 Government Street,Pell City,St. Clair,AL,35348,(256) 439-7406,Specialty Care Assisted Living,"Adult Day Care, Memory Care, Continuing Care",32,AL-ASL-47507,Alabama Department of Public Health,2024-04-26,81,True,False,False,https://www.pellcity-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.862326,-86.870223
68,Heritage Center,9663 Government Street,Oxford,Calhoun,AL,36463,(205) 207-7976,Memory Care Community,"Specialty Care, Independent Living",152,AL-ASL-64321,Alabama Department of Public Health,2024-04-02,89,True,True,False,https://www.oxford-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.434806,-87.278189
69,Anniston Retirement Community,6168 Highway 72,Anniston,Calhoun,AL,36209,(334) 620-7593,Skilled Nursing Facility,"Continuing Care, Assisted Living, Intermediate Care",28,AL-ASL-83849,Alabama Department of Public Health,2024-09-03,98,True,True,True,https://www.anniston-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.387095,-87.404192
70,Calhoun Place,1697 Highway 72,Oxford,Calhoun,AL,36812,(256) 377-3456,Assisted Living Facility,"Intermediate Care, Skilled Nursing",88,AL-ASL-67181,Alabama Department of Public Health,2024-03-05,91,False,False,False,https://www.oxford-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.402576,-86.501451
71,Azalea House,2740 Governors Drive,Oxford,Calhoun,AL,36394,(251) 319-4043,Residential Care Facility,"Skilled Nursing, Memory Care, Independent Living",48,AL-ASL-36661,Alabama Department of Public Health,2024-04-20,78,True,True,True,https://www.oxford-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.610024,-88.486403
72,Calhoun Assisted Living,2139 Research Park Boulevard,Jacksonville,Calhoun,AL,36553,(256) 722-6003,Residential Care Facility,"Skilled Nursing, Assisted Living, Adult Day Care, Respite Care",26,AL-ASL-54312,Alabama Department of Public Health,2024-12-17,96,False,True,False,https://www.jacksonville-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.492107,-85.247734
73,Azalea Manor,1869 Airport Boulevard,Anniston,Calhoun,AL,35242,(334) 664-9889,Memory Care Community,"Assisted Living, Specialty Care, Respite Care",123,AL-ASL-82052,Alabama Department of Public Health,2024-01-24,86,True,False,False,https://www.anniston-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.219499,-84.898904
74,Magnolia Manor,6969 Memorial Parkway,Anniston,Calhoun,AL,35424,(334) 506-1124,Memory Care Community,"Memory Care, Continuing Care",64,AL-ASL-97921,Alabama Department of Public Health,2024-03-04,79,False,True,False,https://www.anniston-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.59395,-87.339315
75,Ridge Commons,2214 Airport Boulevard,Heflin,Cleburne,AL,35427,(205) 791-6763,Adult Day Care Center,"Memory Care, Respite Care, Adult Day Care, Assisted Living",130,AL-ASL-45559,Alabama Department of Public Health,2024-11-19,80,False,True,True,https://www.heflin-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.194204,-85.377326
76,Manor Memory Care,1665 Highway 431,Heflin,Cleburne,AL,36253,(334) 811-5712,Skilled Nursing Facility,"Assisted Living, Skilled Nursing, Intermediate Care, Memory Care",125,AL-ASL-24900,Alabama Department of Public Health,2024-06-27,99,False,True,True,https://www.heflin-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.043242,-87.752329
77,Creek Place,2014 Highway 431,Heflin,Cleburne,AL,36550,(205) 747-4221,Specialty Care Assisted Living,"Continuing Care, Respite Care",44,AL-ASL-50594,Alabama Department of Public Health,2024-05-05,92,True,True,False,https://www.heflin-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.086831,-86.891509
78,Pine Care Center,4743 Memorial Parkway,Cleveland,Blount,AL,36974,(334) 745-8038,Intermediate Care Facility,"Continuing Care, Skilled Nursing, Respite Care",50,AL-ASL-85978,Alabama Department of Public Health,2024-04-08,97,False,True,True,https://www.cleveland-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.425401,-84.820284
79,Camellia Gardens,4487 Airport Boulevard,Locust Fork,Blount,AL,35264,(256) 711-2007,Skilled Nursing Facility,"Continuing Care, Intermediate Care",109,AL-ASL-62751,Alabama Department of Public Health,2024-04-12,90,False,False,True,https://www.locustfork-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.276554,-85.147796
80,Camellia Plaza,6238 Madison Boulevard,Oneonta,Blount,AL,36958,(659) 550-8811,Adult Day Care Center,"Independent Living, Respite Care, Assisted Living, Intermediate Care",116,AL-ASL-93607,Alabama Department of Public Health,2024-12-25,92,True,True,True,https://www.oneonta-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.39271,-85.512232
81,Stevenson House,4774 Dexter Avenue,Stevenson,Jackson,AL,36171,(659) 704-6414,Adult Day Care Center,"Memory Care, Independent Living",105,AL-ASL-69716,Alabama Department of Public Health,2024-03-21,84,False,False,True,https://www.stevenson-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.913665,-85.730704
82,Garden Center,5261 Madison Boulevard,Bridgeport,Jackson,AL,36511,(938) 495-9214,Assisted Living Facility,"Skilled Nursing, Specialty Care",101,AL-ASL-39546,Alabama Department of Public Health,2024-12-16,93,False,True,True,https://www.bridgeport-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.585347,-85.983409
83,Village Memory Care,9820 Highway 72,Stevenson,Jackson,AL,36336,(256) 907-8145,Memory Care Community,"Adult Day Care, Continuing Care, Memory Care, Respite Care",44,AL-ASL-66441,Alabama Department of Public Health,2024-09-04,78,True,False,False,https://www.stevenson-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.19332,-86.204483
84,Sylacauga Center,7736 Highway 78,Sylacauga,Talladega,AL,36303,(256) 751-9659,Skilled Nursing Facility,"Assisted Living, Respite Care",26,AL-ASL-53620,Alabama Department of Public Health,2024-08-15,84,True,True,False,https://www.sylacauga-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.369582,-84.947873
85,Camellia Gardens,5249 Governors Drive,Lincoln,Talladega,AL,35743,(938) 460-7397,Continuing Care Retirement Community,"Specialty Care, Skilled Nursing",106,AL-ASL-71741,Alabama Department of Public Health,2024-03-18,78,False,False,False,https://www.lincoln-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.885443,-85.525026
86,Heritage Village,9825 Highway 280,Talladega,Talladega,AL,35230,(251) 757-6267,Memory Care Community,"Skilled Nursing, Adult Day Care, Respite Care, Specialty Care",64,AL-ASL-35841,Alabama Department of Public Health,2024-05-09,93,True,True,True,https://www.talladega-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.797381,-87.924742
87,Maple Village,6698 Dexter Avenue,Sylacauga,Talladega,AL,36164,(256) 818-8217,Assisted Living Facility,"Memory Care, Independent Living",36,AL-ASL-67277,Alabama Department of Public Health,2024-12-10,84,True,True,False,https://www.sylacauga-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.325058,-85.421113
88,Talladega Home,2956 Airport Boulevard,Sylacauga,Talladega,AL,35202,(251) 776-5539,Residential Care Facility,"Intermediate Care, Respite Care, Continuing Care",91,AL-ASL-80243,Alabama Department of Public Health,2024-08-19,89,False,True,False,https://www.sylacauga-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.756227,-86.887757
89,Garden Place,5745 University Boulevard,Sylacauga,Talladega,AL,35253,(334) 784-6294,Intermediate Care Facility,"Continuing Care, Respite Care, Independent Living",110,AL-ASL-42426,Alabama Department of Public Health,2024-08-26,82,True,True,False,https://www.sylacauga-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.368603,-88.233026
90,Ridge Gardens,4186 Spring Hill Avenue,Sylacauga,Talladega,AL,35226,(938) 546-4220,Specialty Care Assisted Living,"Memory Care, Assisted Living, Continuing Care, Intermediate Care",30,AL-ASL-26705,Alabama Department of Public Health,2024-05-19,93,False,True,True,https://www.sylacauga-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.592053,-87.099462
91,River Assisted Living,948 Memorial Parkway,Ashland,Clay,AL,35206,(205) 957-6042,Memory Care Community,"Continuing Care, Memory Care",108,AL-ASL-55820,Alabama Department of Public Health,2024-11-07,90,False,True,True,https://www.ashland-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.47224,-87.641329
92,Clay Memory Care,7076 Memorial Parkway,Lineville,Clay,AL,36441,(251) 520-4514,Skilled Nursing Facility,"Assisted Living, Continuing Care, Adult Day Care, Independent Living",74,AL-ASL-24572,Alabama Department of Public Health,2024-03-06,72,True,False,True,https://www.lineville-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.255389,-85.089442
93,Ridge Gardens,1662 Memorial Parkway,Goodwater,Clay,AL,35830,(256) 959-1965,Assisted Living Facility,"Adult Day Care, Independent Living",92,AL-ASL-11557,Alabama Department of Public Health,2024-10-16,97,True,False,False,https://www.goodwater-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.803421,-85.213394
94,Oak Memory Care,3301 Governors Drive,Lineville,Clay,AL,35552,(659) 827-1274,Specialty Care Assisted Living,"Continuing Care, Respite Care",70,AL-ASL-39984,Alabama Department of Public Health,2024-07-15,87,True,True,False,https://www.lineville-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.656341,-88.089682
95,Camellia Assisted Living,8833 Governors Drive,Wedowee,Randolph,AL,36326,(251) 932-9058,Residential Care Facility,"Skilled Nursing, Independent Living, Respite Care, Adult Day Care",156,AL-ASL-11411,Alabama Department of Public Health,2024-07-24,72,True,True,False,https://www.wedowee-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.771898,-86.303227
96,Randolph Home,7499 Government Street,Roanoke,Randolph,AL,35320,(938) 473-2767,Specialty Care Assisted Living,"Memory Care, Continuing Care, Adult Day Care, Independent Living",92,AL-ASL-61917,Alabama Department of Public Health,2024-05-28,75,False,False,False,https://www.roanoke-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.783145,-88.196093
97,Winston Senior Living,1911 Airport Boulevard,Double Springs,Winston,AL,35397,(659) 984-6441,Adult Day Care Center,"Memory Care, Assisted Living",45,AL-ASL-87873,Alabama Department of Public Health,2024-05-02,96,True,True,False,https://www.doublesprings-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.37373,-86.899127
98,Addison Care Center,1954 Highway 65,Addison,Winston,AL,35310,(938) 817-7395,Residential Care Facility,"Memory Care, Independent Living, Continuing Care",106,AL-ASL-24873,Alabama Department of Public Health,2024-08-05,86,False,True,True,https://www.addison-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.663681,-84.859639
99,Garden Village,4968 Dexter Avenue,Double Springs,Winston,AL,36625,(334) 829-3000,Adult Day Care Center,"Adult Day Care, Respite Care, Specialty Care",120,AL-ASL-48509,Alabama Department of Public Health,2024-10-26,95,True,False,True,https://www.doublesprings-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.79643,-87.069846
100,Addison Place,8512 Madison Boulevard,Addison,Winston,AL,35651,(659) 286-8013,Specialty Care Assisted Living,"Intermediate Care, Adult Day Care, Skilled Nursing",80,AL-ASL-95803,Alabama Department of Public Health,2024-04-27,90,False,True,True,https://www.addison-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.351176,-87.771391
101,Sumiton Place,2081 University Drive,Sumiton,Walker,AL,35281,(205) 325-7669,Adult Day Care Center,"Respite Care, Skilled Nursing, Memory Care, Intermediate Care",131,AL-ASL-93559,Alabama Department of Public Health,2024-01-23,90,False,True,False,https://www.sumiton-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.497132,-87.439619
102,Camellia Court,4021 Dexter Avenue,Jasper,Walker,AL,36303,(205) 314-4613,Intermediate Care Facility,"Independent Living, Assisted Living, Specialty Care",93,AL-ASL-18070,Alabama Department of Public Health,2024-07-27,93,False,False,True,https://www.jasper-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.161477,-87.543671
103,Plantation Senior Living,2986 Dexter Avenue,Sumiton,Walker,AL,35524,(334) 942-1280,Assisted Living Facility,"Independent Living, Respite Care",103,AL-ASL-89776,Alabama Department of Public Health,2024-02-12,73,True,True,False,https://www.sumiton-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.118342,-84.945866
104,Village Retirement Community,4873 Highway 65,Cordova,Walker,AL,35414,(334) 394-6683,Intermediate Care Facility,"Specialty Care, Adult Day Care",92,AL-ASL-53610,Alabama Department of Public Health,2024-05-23,72,True,False,True,https://www.cordova-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.648493,-87.056022
105,Southern Gardens,124 Madison Boulevard,Berry,Fayette,AL,35599,(938) 994-4668,Skilled Nursing Facility,"Respite Care, Independent Living, Specialty Care, Intermediate Care",93,AL-ASL-30277,Alabama Department of Public Health,2024-03-26,75,True,True,True,https://www.berry-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.566045,-84.979099
106,Fayette Place,1133 University Boulevard,Berry,Fayette,AL,35207,(938) 832-8339,Intermediate Care Facility,"Continuing Care, Intermediate Care",145,AL-ASL-78557,Alabama Department of Public Health,2024-11-22,94,True,True,False,https://www.berry-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.751883,-86.537406
107,Lamar Center,3345 Highway 280,Vernon,Lamar,AL,36285,(256) 868-7151,Residential Care Facility,"Continuing Care, Assisted Living",97,AL-ASL-90551,Alabama Department of Public Health,2024-03-24,89,True,True,True,https://www.vernon-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.993843,-88.315004
108,Oak Retirement Community,7752 Government Street,Sulligent,Lamar,AL,36231,(205) 252-9619,Memory Care Community,"Independent Living, Respite Care",133,AL-ASL-99757,Alabama Department of Public Health,2024-07-27,76,False,False,True,https://www.sulligent-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.645187,-86.834292
109,Sulligent Assisted Living,3187 Highway 72,Sulligent,Lamar,AL,36516,(334) 584-7473,Continuing Care Retirement Community,"Intermediate Care, Adult Day Care",131,AL-ASL-33372,Alabama Department of Public Health,2024-04-18,76,False,False,False,https://www.sulligent-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.781009,-87.47881
110,Camellia Village,3048 Research Park Boulevard,Detroit,Lamar,AL,35213,(334) 894-3154,Adult Day Care Center,"Specialty Care, Assisted Living",80,AL-ASL-58274,Alabama Department of Public Health,2024-05-23,97,True,False,True,https://www.detroit-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.512663,-87.63293
111,Estate Memory Care,4809 Highway 72,Winfield,Marion,AL,36350,(205) 883-1655,Assisted Living Facility,"Continuing Care, Memory Care, Adult Day Care",27,AL-ASL-95096,Alabama Department of Public Health,2024-06-25,93,True,True,True,https://www.winfield-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.684138,-87.693143
112,Marion Center,8667 Research Park Boulevard,Hamilton,Marion,AL,36634,(251) 784-4230,Memory Care Community,"Assisted Living, Respite Care, Memory Care, Skilled Nursing",27,AL-ASL-76176,Alabama Department of Public Health,2024-04-27,92,True,True,True,https://www.hamilton-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,34.723169,-85.152666
113,Pickens Gardens,4555 Governors Drive,Aliceville,Pickens,AL,35618,(205) 969-7944,Assisted Living Facility,"Adult Day Care, Independent Living",133,AL-ASL-58233,Alabama Department of Public Health,2024-12-21,82,False,False,True,https://www.aliceville-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.779999,-86.102884
114,Reform House,5954 Highway 65,Reform,Pickens,AL,36597,(938) 844-6049,Adult Day Care Center,"Adult Day Care, Intermediate Care",142,AL-ASL-64430,Alabama Department of Public Health,2024-11-28,83,False,True,True,https://www.reform-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.22177,-86.747118
115,Maple Care Center,1496 Governors Drive,Northport,Tuscaloosa,AL,36224,(251) 375-6060,Memory Care Community,"Skilled Nursing, Memory Care, Assisted Living, Continuing Care",28,AL-ASL-85375,Alabama Department of Public Health,2024-12-21,95,False,False,True,https://www.northport-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.644365,-86.069155
116,Tuscaloosa Estates,6066 Highway 72,Brookwood,Tuscaloosa,AL,35748,(659) 863-7545,Assisted Living Facility,"Assisted Living, Intermediate Care",27,AL-ASL-68068,Alabama Department of Public Health,2024-01-09,83,False,True,False,https://www.brookwood-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.224766,-86.038313
117,Estate Senior Living,3998 Highway 65,Tuscaloosa,Tuscaloosa,AL,35404,(659) 303-8156,Continuing Care Retirement Community,"Assisted Living, Continuing Care, Specialty Care, Independent Living",115,AL-ASL-26208,Alabama Department of Public Health,2024-05-13,93,True,True,True,https://www.tuscaloosa-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.232814,-87.549332
118,Hills Retirement Community,3835 Airport Boulevard,Tuscaloosa,Tuscaloosa,AL,35408,(334) 566-4518,Residential Care Facility,"Respite Care, Memory Care",136,AL-ASL-45978,Alabama Department of Public Health,2024-11-23,98,False,False,True,https://www.tuscaloosa-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.216085,-87.556813
119,Plantation Care Center,4750 Highway 431,Northport,Tuscaloosa,AL,35888,(938) 404-6601,Residential Care Facility,"Intermediate Care, Continuing Care, Assisted Living",116,AL-ASL-50461,Alabama Department of Public Health,2024-06-19,75,True,False,True,https://www.northport-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.675078,-85.583145
120,Pine Care Center,8206 Highway 65,Brookwood,Tuscaloosa,AL,35416,(251) 969-4256,Continuing Care Retirement Community,"Respite Care, Continuing Care, Independent Living, Specialty Care",59,AL-ASL-40452,Alabama Department of Public Health,2024-09-15,85,True,False,False,https://www.brookwood-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.380419,-88.392028
121,Camellia Center,1839 Memorial Parkway,Brookwood,Tuscaloosa,AL,35911,(659) 863-3329,Memory Care Community,"Independent Living, Adult Day Care",69,AL-ASL-87640,Alabama Department of Public Health,2024-07-22,94,False,True,False,https://www.brookwood-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.075142,-87.839487
122,Tuscaloosa Senior Living,7295 Dexter Avenue,Northport,Tuscaloosa,AL,36681,(659) 657-1439,Specialty Care Assisted Living,"Assisted Living, Adult Day Care",89,AL-ASL-36236,Alabama Department of Public Health,2024-05-21,95,False,False,True,https://www.northport-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,32.293042,-88.155305
123,Pine Residence,4519 Airport Boulevard,Hoover,Jefferson,AL,35226,(256) 473-4877,Skilled Nursing Facility,"Memory Care, Respite Care, Continuing Care, Assisted Living",35,AL-ASL-88352,Alabama Department of Public Health,2024-09-27,97,True,False,True,https://www.hoover-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.421984,-86.809479
124,Colonial Memory Care,5439 Government Street,Birmingham,Jefferson,AL,35203,(659) 618-1674,Intermediate Care Facility,"Continuing Care, Specialty Care, Intermediate Care, Skilled Nursing",107,AL-ASL-29219,Alabama Department of Public Health,2024-05-23,92,False,True,True,https://www.birmingham-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.536942,-86.796995
125,Oak Gardens,5483 University Drive,Birmingham,Jefferson,AL,35206,(659) 503-2996,Adult Day Care Center,"Skilled Nursing, Continuing Care, Memory Care",129,AL-ASL-15211,Alabama Department of Public Health,2024-11-12,88,False,False,False,https://www.birmingham-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.548153,-86.79115
126,Magnolia Residence,9998 Research Park Boulevard,Vestavia Hills,Jefferson,AL,35210,(334) 273-1568,Continuing Care Retirement Community,"Intermediate Care, Memory Care",68,AL-ASL-94291,Alabama Department of Public Health,2024-08-17,75,True,True,True,https://www.vestaviahills-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.229259,-87.164097
127,Hills Care Center,4868 Highway 65,Vestavia Hills,Jefferson,AL,35292,(251) 442-7989,Intermediate Care Facility,"Adult Day Care, Specialty Care, Skilled Nursing, Memory Care",49,AL-ASL-56718,Alabama Department of Public Health,2024-09-12,83,False,False,True,https://www.vestaviahills-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.698489,-86.856708
128,Birmingham Home,1024 Highway 280,Birmingham,Jefferson,AL,35202,(251) 302-3706,Continuing Care Retirement Community,"Specialty Care, Memory Care, Skilled Nursing",67,AL-ASL-37869,Alabama Department of Public Health,2024-02-07,74,True,False,False,https://www.birmingham-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.53698,-86.775287
129,Ridge Gardens,8150 University Boulevard,Hoover,Jefferson,AL,35216,(938) 694-7713,Assisted Living Facility,"Independent Living, Respite Care, Intermediate Care",52,AL-ASL-49236,Alabama Department of Public Health,2024-11-02,72,True,True,False,https://www.hoover-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.416324,-86.79432
130,Camellia Residence,5779 Highway 72,Vestavia Hills,Jefferson,AL,35211,(659) 769-1326,Residential Care Facility,"Skilled Nursing, Intermediate Care",97,AL-ASL-28910,Alabama Department of Public Health,2024-03-04,76,False,False,True,https://www.vestaviahills-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,33.368329,-85.81207
131,Shelby Gardens,3396 Madison Boulevard,Calera,Shelby,AL,35493,(256) 487-7336,Continuing Care Retirement Community,"Skilled Nursing, Intermediate Care, Adult Day Care, Independent Living",80,AL-ASL-83869,Alabama Department of Public Health,2024-08-22,100,False,True,False,https://www.calera-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.717345,-86.319707
132,Calera Assisted Living,3099 Highway 431,Calera,Shelby,AL,35879,(256) 750-7558,Assisted Living Facility,"Skilled Nursing, Assisted Living, Specialty Care",154,AL-ASL-34187,Alabama Department of Public Health,2024-07-19,91,False,False,True,https://www.calera-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,30.227396,-85.588859
133,Creek Residence,298 Dexter Avenue,Alabaster,Shelby,AL,35421,(251) 854-2589,Residential Care Facility,"Assisted Living, Intermediate Care",116,AL-ASL-12331,Alabama Department of Public Health,2024-11-15,93,False,False,False,https://www.alabaster-senior-care.com,Active,Alabama Department of Public Health,2025-07-12,31.106799,-85.274263
